PCGS,TAS,PCG14,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,ER30000,ER30001,ER30002,ER31987,ER31988,ER31989,ER31990,ER31991,ER31992,ER31993,ER31994,ER31995,ER31996,ER31997,ER32000,ER32001,ER32002,ER32003,ER32004,ER32005,ER32006,ER32007,ER32008,ER32009,ER32010,ER32011,ER32012,ER32013,ER32014,ER32015,ER32016,ER32017,ER32018,ER32019,ER32020,ER32021,ER32022,ER32023,ER32024,ER32025,ER32026,ER32027,ER32028,ER32029,ER32030,ER32031,ER32032,ER32033,ER32034,ER32035,ER32036,ER32037,ER32038,ER32039,ER32040,ER32041,ER32042,ER32043,ER32044,ER32045,ER32046,ER32047,ER32048,ER32049,ER32050,ER32051,ER32052,ER32053,ER33801,ER33802,ER33803,TA050001,TA050937,ER33901,ER33902,ER33903,TA070001,TA070918,ER34001,ER34002,ER34003,TA090001,TA090982,ER34101,ER34102,ER34103,TA110001,TA111124,ER34201,ER34202,ER34203,TA130001,TA131216,H14REL,H14M1,H14M2,H14M4,H14M5,H14M6,H14M7,H14M8,H14M9,H14M10,H14M11,H14M12,H14M13,H14M14,H14M15,H14M16,H14M17,H14M18,H14M19,H14M20,H14M21,H14M22,H14M23,H14M24,H14M25,H14Q3,H14S9,H14S10,H14S19,H14S20,H14S21,H14S22,H14S28,H14CDSHID,H14PSIDFLG,H14INST,ER34301,ER34302,ER34303,TA150001,TA151276,ER34501,ER34502,ER34503,TA170001,TA171974
1,3,1.1,,,,,1,1,1,2,6110,44,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,1,2,0,0,6110,32,1976,4,1,94,2,6110,191,1975,3,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2307,2,30,,,1322,2,30,,,5615,2,30,,,4595,2,30,,,671,2,30,2,5,2,6,5,5,1,5,3,1,4,1,1,1,5,3,3,2,1,4,4,1,1,3,3,3,3,0,3,1,0,1,5,5,5,2865,1,2,4743,2,30,2,3,2644,2,30,2,4
,3,,,,,,1,1,1,2,6110,46,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,2,0,0,6110,30,1974,3,3,153,2,6110,920,9999,99,99,2019,1,10,2014,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,6527,4,30,,,7015,4,30,,,5199,4,30,,,8722,3,30,,,762,3,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6487,2,30,2,5,3617,2,30,2,5
,2,,,,,,,1,1,2,6110,47,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,2,0,0,6110,32,1976,4,2,108,1,6110,191,1975,3,2,2019,1,7,2018,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2019,1968,0,2307,3,30,,,1322,3,30,,,5615,3,30,,,4595,3,30,,,671,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4743,3,30,2,6,3136,1,10,2,6
,1,,,,,,,,1,2,6110,48,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,1,2,0,0,6110,32,1976,4,3,112,1,6110,191,1975,3,3,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2307,4,30,,,1322,4,30,,,5615,4,30,,,4595,4,30,,,671,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4743,4,30,,,2644,3,30,2,5
,4,,1,1,1,1,,,,2,6111,33,0,5,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,2,0,0,6111,4,1956,4,3,995,1,6111,171,1956,4,3,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3696,3,30,5,6,6082,3,30,4,4,3679,1,10,3,5,3297,1,10,2,6,5262,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661,1,10,,,4613,1,10,,
,2,,,,,,1,1,,2,6111,34,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,2,0,0,6111,4,1956,4,4,112,1,6111,171,1956,4,4,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3696,4,30,,,6082,4,30,,,2428,3,35,,,71,3,35,,,470,2,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206,2,30,2,6,9327,1,10,,
1,,1.1,,,,,,,,2,6112,34,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,1,1,2,1992,1983,6112,172,1961,5,2,998,1,6112,3,1957,2,2,2019,2,11,2004,4,2013,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4503,2,22,,,4530,2,22,,,4877,2,22,,,3092,2,22,,,2958,2,22,,,2,6,5,5,1,1,3,4,5,1,1,1,5,4,1,1,1,1,4,1,1,2,4,4,3,3,5,1,2,0,5,5,5,2925,1,2,2491,2,22,,,7560,2,22,,
,2,,,,,,,1,1,2,6112,35,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,1,2,0,0,6112,173,1977,2,2,144,2,6112,200,1975,3,2,2019,1,12,2013,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4699,4,30,,,1984,4,30,,,5022,4,30,,,5428,4,30,,,2092,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763,4,30,2,6,6296,3,30,2,6
,2,,,,,,1,1,,2,6112,36,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,1,2,0,0,6112,173,1977,2,1,118,2,6112,200,1975,3,1,2019,1,5,2016,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4699,3,30,,,1984,3,30,,,5022,3,30,,,5428,3,30,,,2092,3,30,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763,3,30,2,6,6296,5,30,,
,1,,,,,,,,1,2,6112,37,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,0,0,2,0,0,6112,194,1969,7,6,118,2,6112,31,1973,4,3,2019,1,3,2018,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,5119,3,30,,,5337,3,30,,,1521,3,30,,,6538,3,30,,,1731,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415,3,35,,,6519,3,35,2,4
1,,1.1,,,,,,,,2,6112,173,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,1,1,3,1993,1983,6112,172,1961,5,1,998,1,6112,3,1957,2,1,2019,2,12,1993,12,1996,99,9999,99,9999,99,9999,2019,1,11,2000,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,4699,2,20,,,1984,2,20,,,5022,2,20,,,5428,2,20,,,2092,2,20,,,2,6,3,3,2,2,2,3,3,2,5,5,5,3,2,3,1,4,4,1,1,2,3,4,3,2,4,1,0,3,5,5,5,2868,1,2,2763,2,20,,,6296,2,20,,
,3,,,,,,1,1,1,2,6112,192,0,0,0,0,0,0,0,0,0,8,1,2,1,1,1,0,0,3,2015,2015,6112,191,1971,3,3,998,2,6112,31,1973,4,2,2019,1,1,2018,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2019,1968,0,5533,2,70,,,5147,2,70,,,1610,2,70,,,5506,2,70,,,1876,2,70,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795,51,70,2,5,6552,2,22,2,5
1,,1.1,,,,,,,,2,6112,194,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,1,0,5,2005,2005,6112,921,9999,99,99,999,9,0,0,9999,99,99,2013,7,1,1990,9,2000,1,1998,11,1995,8,1994,2019,1,7,1999,4,4,2007,4,2004,99,9999,9,99,9999,99,9999,4,0,0,1968,0,5119,71,20,,,5337,1,10,,,1521,1,10,,,6538,1,10,,,1731,1,10,,,2,6,2,5,1,1,1,1,1,1,1,1,1,4,2,2,2,4,4,1,4,1,4,4,4,3,4,1,0,2,3,5,4,2870,1,1,1415,2,22,,,6519,2,22,,
,1,,,,,,,,1,2,6112,197,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,0,0,3,0,0,6112,194,1969,7,3,998,2,6112,31,1973,4,1,2019,2,8,2016,7,2018,99,9999,99,9999,99,9999,2019,1,8,2018,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2019,1968,0,5119,2,30,,,5337,2,30,,,1521,2,30,,,6538,2,30,,,1731,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3129,1,10,,,7253,2,22,2,6
1,,1.1,,,,,,,,2,6112,203,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,0,0,5,0,0,6112,920,9999,99,99,999,9,0,0,9999,99,99,2017,2,3,2000,1,2004,99,9999,99,9999,99,9999,2019,1,7,2000,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,7018,2,20,,,7141,2,20,,,8127,1,10,,,8856,1,10,,,4563,2,20,,,2,4,2,5,1,1,2,2,5,1,5,1,1,4,2,2,1,4,4,1,2,3,4,4,4,3,3,1,3,2,5,5,5,2869,1,2,4784,2,20,,,4941,2,20,,
,5,,,1,1,1,1,1,,2,6114,48,0,5,0,0,0,0,0,0,0,8,1,2,1,0,1,3,1,2,2019,1992,6114,183,1970,6,1,144,1,6114,8,1964,2,1,2017,0,99,9999,99,9999,99,9999,99,9999,99,9999,2017,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,2018,0,1968,0,6060,2,30,,,1249,2,30,4,6,1843,2,30,3,4,7960,2,30,2,5,6372,1,10,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7086,1,10,2,6,7656,1,10,,
1,4,1.1,,,,1,1,1,1,2,6114,49,0,5,0,0,0,0,0,0,0,8,1,2,1,0,1,1,1,2,2009,2003,6114,5,1961,4,3,127,1,6114,181,1957,3,2,2019,2,11,2009,12,2017,99,9999,99,9999,99,9999,2019,2,5,2008,4,3,2012,12,2009,11,2015,4,9,2017,4,2017,4,0,2019,1968,0,5781,3,33,,,0,0,0,,,8143,71,33,,,6800,1,10,2,6,4880,1,10,2,5,2,6,4,5,1,4,1,1,4,1,1,1,5,4,1,1,1,4,4,1,1,4,4,4,4,0,5,1,5,0,5,5,5,2874,1,1,2739,1,10,2,6,6607,1,10,2,6
,1,,,,,,,,1,2,6114,50,0,5,0,0,0,0,0,0,0,8,1,2,1,1,1,1,1,2,2015,2003,6114,5,1961,4,4,136,1,6114,181,1957,3,3,2019,1,1,2016,99,9999,99,9999,99,9999,99,9999,2019,1,12,2014,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2017,1968,0,5781,4,33,,,0,0,0,,,8143,51,33,,,0,0,0,,,8675,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8278,71,33,,,8564,2,20,2,6
,2,,,,,1,1,,,2,6114,53,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,0,1,2,0,0,6114,170,1953,9,9,998,1,6114,4,1952,9,9,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3835,5,30,,,5938,4,30,,,1974,4,30,,,2836,2,30,2,6,1987,2,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6153,1,10,,,8222,1,10,,
1,,1.1,,,,,,,,2,6114,185,0,0,0,0,0,0,0,0,0,8,1,2,1,1,1,0,1,3,1999,1999,6114,170,1953,9,3,998,1,6114,4,1952,9,3,2019,2,5,2007,1,2013,99,9999,99,9999,99,9999,2019,1,8,2002,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2013,1968,0,7422,2,20,,,6909,2,20,,,4801,2,20,,,7601,2,20,,,561,2,20,,,2,6,4,5,1,3,4,2,4,1,5,5,1,4,2,2,1,4,4,2,1,3,4,4,4,3,3,1,3,7,4,5,5,2871,1,2,5523,2,20,,,8256,2,20,,
1,4,1.1,1,1,1,1,,,,2,6114,189,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,0,1,3,0,0,6114,170,1953,9,7,998,1,6114,4,1952,9,7,2019,2,4,2009,8,2010,99,9999,99,9999,99,9999,2019,1,8,2010,5,99,9999,8,2013,99,9999,9,99,9999,99,9999,5,0,0,1968,0,3835,3,30,5,6,5938,2,30,4,6,1974,2,30,3,6,8128,2,20,2,6,8740,2,20,,,2,6,3,1,1,1,1,1,1,1,1,1,1,4,3,2,2,4,4,1,1,3,4,4,4,0,4,1,6,0,5,5,5,2875,1,1,2169,1,10,,,7577,1,10,,
,1,,,,,,,,1,2,6114,190,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,1,3,0,0,6114,170,1953,9,8,998,1,6114,4,1952,9,8,2019,1,4,2017,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2019,1968,0,3835,4,30,,,5938,3,30,,,1974,3,30,,,5147,1,10,,,1839,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,1,10,,,3796,1,10,2,6
,4,,,1,1,1,1,,,2,6114,193,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,1,3,2005,2005,6114,182,1968,2,1,998,2,6114,7,1967,1,1,2019,3,5,2009,10,2014,3,2014,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2015,1968,0,0,0,0,,,7591,2,30,4,3,1752,2,30,3,6,4323,2,30,2,5,2035,2,30,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7217,1,10,,,7803,1,10,,
1,,1.1,,,,,,,,2,6114,212,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,0,1,0,0,0,6114,932,9999,99,99,999,9,6114,929,9999,99,99,2019,3,3,2007,11,2018,5,2016,99,9999,99,9999,2019,1,3,2006,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2019,1968,0,3835,0,0,,,7641,2,20,,,4170,2,20,,,5051,2,20,,,4411,2,20,,,2,5,5,4,2,3,1,2,1,1,5,1,1,3,1,2,2,3,2,1,2,3,3,3,3,3,3,1,0,3,4,5,5,2873,1,2,5537,2,20,,,8903,2,20,,
1,,1.1,,,,,,,,2,6115,15,0,5,0,0,0,0,0,0,0,5,2,2,1,0,2,0,1,1,2019,2015,6115,2,1929,15,14,995,1,6115,1,1917,15,14,2011,3,8,1989,8,1999,12,1995,99,9999,99,9999,2013,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,6375,1,10,,,3681,1,10,,,3642,1,10,,,1870,1,10,,,6492,1,10,,,2,7,1,1,1,1,1,1,3,1,1,1,1,4,2,2,2,2,3,2,2,1,4,4,3,0,3,1,0,0,1,5,4,2878,1,1,0,0,0,,,0,0,0,,
1,1,1.1,,,,,,,1,2,6115,51,0,0,0,0,0,0,0,0,0,5,2,2,1,0,1,0,1,2,2003,2003,6115,7,1961,6,6,112,2,6115,189,1971,4,3,2019,2,7,2011,4,2016,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2017,1968,0,7514,4,30,,,6746,3,30,,,5616,3,30,,,6455,1,10,,,5476,1,10,,,2,7,3,3,1,1,2,2,5,1,1,1,1,4,3,2,2,3,4,2,2,2,4,4,4,0,5,1,0,0,5,5,5,2881,1,1,5715,1,10,,,6819,1,10,2,6
,3,,,,,,1,1,1,2,6115,52,0,0,0,0,0,0,0,0,0,5,2,1,1,0,1,0,1,2,0,0,6115,37,1979,2,1,118,2,0,0,9999,99,99,2019,2,1,2014,4,2018,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2019,1968,0,5407,2,30,,,5807,2,30,,,2995,2,30,,,8200,2,30,,,8315,2,30,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546,2,30,2,5,7170,2,30,2,6
1,,1.1,,,,,,,,2,6115,186,0,0,0,0,0,0,0,0,0,5,2,2,1,0,1,0,1,3,0,0,6115,7,1961,6,2,998,2,0,0,9999,99,99,2019,2,8,1999,11,2010,99,9999,99,9999,99,9999,2019,1,8,2007,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,6533,1,10,,,5781,1,10,,,1859,2,20,,,2485,2,20,,,6171,2,20,,,2,6,5,1,3,4,1,3,3,1,5,1,1,3,3,3,2,2,3,3,2,2,3,3,3,3,3,1,998,998,5,5,5,2880,1,2,6357,2,20,,,7465,2,20,,
1,1,1.1,,,,,,,1,2,6115,198,0,0,0,0,0,0,0,0,0,5,2,2,1,0,1,0,1,3,0,0,6115,173,1975,5,1,998,2,6115,941,9999,99,99,2019,4,4,2007,6,2016,1,2011,12,2008,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2017,1968,0,7081,0,0,,,5798,6,30,,,5889,1,10,,,2070,1,10,,,4996,1,10,,,2,6,3,3,2,3,2,1,3,2,5,1,1,4,3,3,2,2,3,2,3,3,3,3,3,0,3,1,3,5,4,4,5,2884,1,1,1564,1,10,,,7601,1,10,2,4
1,,1.1,,,,,,,,2,6115,199,0,0,0,0,0,0,0,0,0,5,2,2,1,0,1,0,1,0,2009,2009,6115,215,9999,99,99,999,9,0,0,9999,99,99,2019,2,4,2003,8,2006,99,9999,99,9999,99,9999,2019,2,8,2007,4,4,2010,7,2009,2,2015,4,12,2017,11,2017,4,0,0,1968,0,7869,0,0,,,7611,2,20,,,0,0,0,,,8245,1,10,,,5293,1,10,,,2,7,5,5,1,1,1,1,1,1,1,1,1,4,1,3,1,1,4,1,1,3,4,4,4,0,5,1,6,3,5,5,5,2885,1,1,5548,1,10,,,6855,2,20,,
,1,,,,,,,,1,2,6115,202,0,0,0,0,0,0,0,0,0,5,2,2,1,0,1,0,1,3,0,0,6115,173,1975,5,5,998,2,0,0,9999,99,99,2019,1,4,2014,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2015,1968,0,7081,0,0,,,5798,0,0,,,4260,6,30,,,6316,4,30,,,4843,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7682,1,10,,,7920,2,22,2,5
1,,1.1,,,,,,,,2,6115,206,0,0,0,0,0,0,0,0,0,5,2,2,1,0,1,0,1,0,0,0,6115,950,9999,99,99,999,9,6115,942,9999,99,99,2019,1,3,2013,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,7517,0,0,,,7434,0,0,,,7165,0,0,,,5956,0,0,,,7665,2,22,,,2,6,4,3,1,2,5,2,3,1,1,1,1,4,8,3,2,4,4,8,2,3,4,4,4,0,4,1,0,8,5,5,5,2886,1,1,5962,1,10,,,7732,2,22,,
1,,1.1,,,,,,,,2,6120,8,0,0,0,0,0,0,0,0,0,23,1,2,1,1,0,2,1,1,2019,1972,6120,900,9999,99,99,999,9,6120,1,1922,7,6,2001,3,4,1971,7,1985,9,1978,99,9999,99,9999,2015,1,3,1971,4,6,1976,7,1973,99,9999,9,99,9999,99,9999,4,2017,0,1968,0,7672,1,10,,,6894,1,10,,,4410,1,10,,,3878,1,10,,,3489,1,10,,,2,7,5,2,1,3,3,3,3,2,5,5,5,4,2,2,2,2,3,2,2,2,3,3,3,0,3,1,0,1,5,5,5,2888,1,1,6105,1,10,,,0,0,0,,
,1,,,,,,,,1,2,6120,35,0,0,0,0,0,0,0,0,0,23,1,2,1,0,1,0,1,2,0,0,6120,195,1973,2,2,93,2,6120,198,1972,2,98,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4613,3,30,,,4926,3,30,,,5822,3,30,,,3187,3,30,,,2833,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502,2,30,,,4695,2,30,2,5
1,,1.1,,,,,,,,2,6120,195,0,0,0,0,0,0,0,0,0,23,1,2,1,0,1,0,1,3,0,0,0,0,9999,99,99,999,9,6120,3,1949,3,1,2017,2,8,1992,1,1998,99,9999,99,9999,99,9999,2019,1,4,1999,4,7,2014,3,2012,99,9999,9,99,9999,99,9999,4,0,0,1968,0,4613,2,20,,,4926,2,20,,,5822,2,20,,,3187,2,20,,,2833,1,10,,,2,7,1,2,1,1,1,2,2,1,5,1,5,4,3,3,2,3,4,2,2,3,4,4,4,0,4,5,0,0,5,5,5,2887,1,1,5502,1,10,,,4695,1,10,,
,1,,,,,,,,1,2,6120,196,0,0,0,0,0,0,0,0,0,23,1,1,1,0,1,0,1,3,2019,2015,6120,195,1973,2,1,998,2,6120,942,9999,99,99,2017,0,99,9999,99,9999,99,9999,99,9999,99,9999,2017,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4613,4,33,,,4926,4,33,,,5822,4,33,,,3952,2,60,,,8954,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,7147,1,10,2,6
1,,1.1,,,,,,,,2,6121,34,0,0,0,0,0,0,0,0,0,7,2,2,1,1,1,0,1,2,1995,1984,6121,5,1953,3,3,998,2,6121,970,9999,99,99,2017,3,10,1994,9,2000,3,1998,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,6696,1,10,,,7027,1,10,,,6686,1,10,,,5585,1,10,,,839,1,10,,,2,4,1,3,2,3,3,1,5,1,1,5,1,4,1,2,1,2,3,2,2,2,3,3,4,0,3,1,0,10,5,5,4,2889,1,1,6309,1,10,,,6222,1,10,,
1,,1.1,,,,,,,,2,6121,35,0,5,0,0,0,0,0,0,0,7,2,2,1,0,1,0,0,2,0,0,6121,2,1930,13,13,995,4,6121,1,1933,8,8,2017,7,2,1989,5,2003,12,2000,8,1999,5,1997,2019,1,8,2006,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,6137,2,22,,,5811,2,20,,,5070,2,20,,,4746,2,20,,,5161,2,20,,,2,7,2,5,5,5,5,5,5,1,1,1,1,4,4,4,2,4,4,4,4,2,4,4,4,4,5,5,2,0,1,1,5,2890,1,2,4378,2,20,,,7471,2,20,,
1,,1.1,,,,,,,,2,6121,39,0,5,0,0,0,0,0,0,0,7,2,2,1,0,1,0,1,2,2007,1997,6121,3,1948,6,5,995,1,6121,171,1945,8,98,2019,3,8,2001,10,2006,3,2005,99,9999,99,9999,2019,1,10,2005,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,0,0,0,,,0,0,0,,,5414,2,40,,,4470,2,40,,,3603,2,20,,,2,7,3,5,1,3,3,5,5,1,1,1,1,4,4,4,1,2,4,2,1,2,4,4,4,1,3,1,50,20,5,5,5,2893,1,2,2348,2,20,,,5391,2,20,,
,1,,,,1,,,,,2,6121,44,0,5,0,0,0,0,0,0,0,7,2,1,1,1,1,1,1,2,2019,2003,6121,9,1959,3,3,995,2,6121,178,9999,99,99,2015,5,11,2003,4,2015,6,2006,6,2006,7,2004,2015,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2015,1968,0,3141,72,60,,,2700,1,10,,,7631,1,10,3,5,0,0,0,,,7828,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5909,1,10,,,0,0,0,,
,4,,1,1,1,1,,,,2,6121,47,0,5,0,0,0,0,0,0,0,7,2,2,1,1,1,0,1,2,2011,2005,6121,180,1966,2,1,114,2,6121,13,1965,7,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,6688,51,30,5,6,7953,3,30,4,5,7428,51,30,3,6,8181,51,30,2,6,8188,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,1,10,,,5489,1,10,,
,4,,,1,1,1,1,,,2,6121,48,0,5,0,0,0,0,0,0,0,7,2,1,1,0,1,0,0,2,0,0,6121,176,1959,2,2,80,1,6121,8,1959,2,2,2019,3,10,2005,5,2018,10,2006,99,9999,99,9999,2019,1,9,2010,4,7,2014,7,2013,99,9999,9,99,9999,99,9999,4,0,0,1968,0,6497,4,30,,,1718,3,30,4,6,6591,2,40,3,6,8791,1,10,2,4,6771,1,10,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061,1,10,,,5595,1,10,,
,3,,,,1,1,,,1,2,6121,50,0,5,0,0,0,0,0,0,0,7,2,1,1,0,1,0,1,2,2019,2019,6121,35,1973,7,1,133,2,6121,196,9999,99,99,2017,2,7,2009,2,2010,99,9999,99,9999,99,9999,2017,1,2,2011,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,6137,3,35,,,5811,3,33,,,5070,3,33,3,2,4746,3,33,2,6,6870,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6325,1,10,,,7268,1,10,2,6
1,4,1.1,,,,1,1,1,1,2,6121,52,0,5,0,0,0,0,0,0,0,7,2,2,1,0,1,0,0,2,0,0,6121,35,1973,7,2,998,2,0,0,9999,99,99,2019,5,7,2009,8,2013,2,2012,12,2010,7,2009,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2015,1968,0,6137,4,35,,,5811,4,33,,,5070,4,33,,,8232,2,22,2,6,4946,1,10,2,5,2,7,3,3,1,5,5,2,5,1,1,1,5,4,2,3,2,3,3,2,2,3,4,4,4,0,5,1,7,4,5,5,5,2898,1,1,5942,1,10,2,5,5459,1,10,2,4
,1,,,,,,,,1,2,6121,54,0,0,0,0,0,0,0,0,0,7,2,1,1,0,1,0,0,2,0,0,6121,35,1973,7,3,97,2,6121,196,1973,5,1,2019,1,5,2012,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,6137,5,30,,,5811,5,30,,,5070,5,30,,,4746,4,30,,,5161,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730,1,10,,,7678,1,10,2,5
